"ind.code","country","year","variable","value","ind.name","Country"
"21","Latvia","2017","Share of employed",0.312240032793026,"Manufacture of pharmaceutical products","Latvia
Indicator: Share of employed
Year: 2017
Value: 0.31%"
"21","Latvia","2018","Share of employed",0.263137435289183,"Manufacture of pharmaceutical products","Latvia
Indicator: Share of employed
Year: 2018
Value: 0.26%"
"21","Latvia","2019","Share of employed",0.288836917412861,"Manufacture of pharmaceutical products","Latvia
Indicator: Share of employed
Year: 2019
Value: 0.29%"
"21","Macedonia","2011","Share of employed",0.28787827818095,"Manufacture of pharmaceutical products","Macedonia
Indicator: Share of employed
Year: 2011
Value: 0.29%"
"21","Macedonia","2012","Share of employed",0.254190625137387,"Manufacture of pharmaceutical products","Macedonia
Indicator: Share of employed
Year: 2012
Value: 0.25%"
"21","Macedonia","2013","Share of employed",0.166347411826075,"Manufacture of pharmaceutical products","Macedonia
Indicator: Share of employed
Year: 2013
Value: 0.17%"
"21","Macedonia","2014","Share of employed",0.112725572491599,"Manufacture of pharmaceutical products","Macedonia
Indicator: Share of employed
Year: 2014
Value: 0.11%"
"21","Macedonia","2015","Share of employed",0.132611228695019,"Manufacture of pharmaceutical products","Macedonia
Indicator: Share of employed
Year: 2015
Value: 0.13%"
"21","Macedonia","2016","Share of employed",0.238829206158255,"Manufacture of pharmaceutical products","Macedonia
Indicator: Share of employed
Year: 2016
Value: 0.24%"
"21","Macedonia","2017","Share of employed",0.28820253164557,"Manufacture of pharmaceutical products","Macedonia
Indicator: Share of employed
Year: 2017
Value: 0.29%"
"21","Macedonia","2018","Share of employed",0.280594822025574,"Manufacture of pharmaceutical products","Macedonia
Indicator: Share of employed
Year: 2018
Value: 0.28%"
"21","Macedonia","2019","Share of employed",0.288016360502755,"Manufacture of pharmaceutical products","Macedonia
Indicator: Share of employed
Year: 2019
Value: 0.29%"
"21","Malta","2008","Share of employed",0.437315945794263,"Manufacture of pharmaceutical products","Malta
Indicator: Share of employed
Year: 2008
Value: 0.44%"
"21","Malta","2009","Share of employed",0.641683729943464,"Manufacture of pharmaceutical products","Malta
Indicator: Share of employed
Year: 2009
Value: 0.64%"
"21","Malta","2010","Share of employed",0.833914917558515,"Manufacture of pharmaceutical products","Malta
Indicator: Share of employed
Year: 2010
Value: 0.83%"
"21","Malta","2011","Share of employed",0.761498263591859,"Manufacture of pharmaceutical products","Malta
Indicator: Share of employed
Year: 2011
Value: 0.76%"
"21","Malta","2012","Share of employed",0.729302611232357,"Manufacture of pharmaceutical products","Malta
Indicator: Share of employed
Year: 2012
Value: 0.73%"
"21","Malta","2013","Share of employed",0.950042528124991,"Manufacture of pharmaceutical products","Malta
Indicator: Share of employed
Year: 2013
Value: 0.95%"
"21","Malta","2014","Share of employed",1.00572249440989,"Manufacture of pharmaceutical products","Malta
Indicator: Share of employed
Year: 2014
Value: 1.01%"
"21","Malta","2015","Share of employed",0.834526931611862,"Manufacture of pharmaceutical products","Malta
Indicator: Share of employed
Year: 2015
Value: 0.83%"
"21","Malta","2016","Share of employed",0.934874943957959,"Manufacture of pharmaceutical products","Malta
Indicator: Share of employed
Year: 2016
Value: 0.93%"
"21","Malta","2017","Share of employed",0.868696981733694,"Manufacture of pharmaceutical products","Malta
Indicator: Share of employed
Year: 2017
Value: 0.87%"
"21","Malta","2018","Share of employed",0.483442817268259,"Manufacture of pharmaceutical products","Malta
Indicator: Share of employed
Year: 2018
Value: 0.48%"
"21","Malta","2019","Share of employed",0.75708482827293,"Manufacture of pharmaceutical products","Malta
Indicator: Share of employed
Year: 2019
Value: 0.76%"
"21","Mongolia","2008","Share of employed",0.0847964612647431,"Manufacture of pharmaceutical products","Mongolia
Indicator: Share of employed
Year: 2008
Value: 0.08%"
"21","Mongolia","2009","Share of employed",0.087272369032551,"Manufacture of pharmaceutical products","Mongolia
Indicator: Share of employed
Year: 2009
Value: 0.09%"
"21","Mongolia","2010","Share of employed",0.0963715464605271,"Manufacture of pharmaceutical products","Mongolia
Indicator: Share of employed
Year: 2010
Value: 0.1%"
"21","Austria","2008","Share of employed",0.30683454469451,"Manufacture of pharmaceutical products","Austria
Indicator: Share of employed
Year: 2008
Value: 0.31%"
"21","Austria","2009","Share of employed",0.326793118246952,"Manufacture of pharmaceutical products","Austria
Indicator: Share of employed
Year: 2009
Value: 0.33%"
"21","Austria","2010","Share of employed",0.313893798281515,"Manufacture of pharmaceutical products","Austria
Indicator: Share of employed
Year: 2010
Value: 0.31%"
"21","Austria","2011","Share of employed",0.385130743388801,"Manufacture of pharmaceutical products","Austria
Indicator: Share of employed
Year: 2011
Value: 0.39%"
"21","Austria","2012","Share of employed",0.430298888244581,"Manufacture of pharmaceutical products","Austria
Indicator: Share of employed
Year: 2012
Value: 0.43%"
"21","Austria","2013","Share of employed",0.341448264917565,"Manufacture of pharmaceutical products","Austria
Indicator: Share of employed
Year: 2013
Value: 0.34%"
"21","Austria","2014","Share of employed",0.440355558226971,"Manufacture of pharmaceutical products","Austria
Indicator: Share of employed
Year: 2014
Value: 0.44%"
"21","Austria","2015","Share of employed",0.440013925779031,"Manufacture of pharmaceutical products","Austria
Indicator: Share of employed
Year: 2015
Value: 0.44%"
"21","Austria","2016","Share of employed",0.421914483470854,"Manufacture of pharmaceutical products","Austria
Indicator: Share of employed
Year: 2016
Value: 0.42%"
"21","Austria","2017","Share of employed",0.493198779836316,"Manufacture of pharmaceutical products","Austria
Indicator: Share of employed
Year: 2017
Value: 0.49%"
"21","Austria","2018","Share of employed",0.485445851098651,"Manufacture of pharmaceutical products","Austria
Indicator: Share of employed
Year: 2018
Value: 0.49%"
"21","Austria","2019","Share of employed",0.39962223379345,"Manufacture of pharmaceutical products","Austria
Indicator: Share of employed
Year: 2019
Value: 0.4%"
"21","Belgium","2008","Share of employed",0.851432268963148,"Manufacture of pharmaceutical products","Belgium
Indicator: Share of employed
Year: 2008
Value: 0.85%"
"21","Belgium","2009","Share of employed",0.689000058542622,"Manufacture of pharmaceutical products","Belgium
Indicator: Share of employed
Year: 2009
Value: 0.69%"
"21","Belgium","2010","Share of employed",0.802450222749244,"Manufacture of pharmaceutical products","Belgium
Indicator: Share of employed
Year: 2010
Value: 0.8%"
"21","Belgium","2011","Share of employed",0.846890396744664,"Manufacture of pharmaceutical products","Belgium
Indicator: Share of employed
Year: 2011
Value: 0.85%"
"21","Belgium","2012","Share of employed",0.798520856185961,"Manufacture of pharmaceutical products","Belgium
Indicator: Share of employed
Year: 2012
Value: 0.8%"
"21","Belgium","2013","Share of employed",0.639118836260708,"Manufacture of pharmaceutical products","Belgium
Indicator: Share of employed
Year: 2013
Value: 0.64%"
"21","Belgium","2014","Share of employed",0.74552356164521,"Manufacture of pharmaceutical products","Belgium
Indicator: Share of employed
Year: 2014
Value: 0.75%"
"21","Belgium","2015","Share of employed",0.717627914769522,"Manufacture of pharmaceutical products","Belgium
Indicator: Share of employed
Year: 2015
Value: 0.72%"
"21","Belgium","2016","Share of employed",0.731298621256257,"Manufacture of pharmaceutical products","Belgium
Indicator: Share of employed
Year: 2016
Value: 0.73%"
"21","Belgium","2017","Share of employed",0.670973117692527,"Manufacture of pharmaceutical products","Belgium
Indicator: Share of employed
Year: 2017
Value: 0.67%"
"21","Belgium","2018","Share of employed",0.818753650230776,"Manufacture of pharmaceutical products","Belgium
Indicator: Share of employed
Year: 2018
Value: 0.82%"
"21","Belgium","2019","Share of employed",0.900190102540472,"Manufacture of pharmaceutical products","Belgium
Indicator: Share of employed
Year: 2019
Value: 0.9%"
"21","Bulgaria","2008","Share of employed",0.307419835444066,"Manufacture of pharmaceutical products","Bulgaria
Indicator: Share of employed
Year: 2008
Value: 0.31%"
"21","Bulgaria","2009","Share of employed",0.297075723374638,"Manufacture of pharmaceutical products","Bulgaria
Indicator: Share of employed
Year: 2009
Value: 0.3%"
"21","Bulgaria","2010","Share of employed",0.241088142866893,"Manufacture of pharmaceutical products","Bulgaria
Indicator: Share of employed
Year: 2010
Value: 0.24%"
"21","Bulgaria","2011","Share of employed",0.230939911409969,"Manufacture of pharmaceutical products","Bulgaria
Indicator: Share of employed
Year: 2011
Value: 0.23%"
"21","Bulgaria","2012","Share of employed",0.326512699649387,"Manufacture of pharmaceutical products","Bulgaria
Indicator: Share of employed
Year: 2012
Value: 0.33%"
"21","Bulgaria","2013","Share of employed",0.347316134038031,"Manufacture of pharmaceutical products","Bulgaria
Indicator: Share of employed
Year: 2013
Value: 0.35%"
"21","Bulgaria","2014","Share of employed",0.376392697759619,"Manufacture of pharmaceutical products","Bulgaria
Indicator: Share of employed
Year: 2014
Value: 0.38%"
"21","Bulgaria","2015","Share of employed",0.393876974018989,"Manufacture of pharmaceutical products","Bulgaria
Indicator: Share of employed
Year: 2015
Value: 0.39%"
"21","Bulgaria","2016","Share of employed",0.356592735972244,"Manufacture of pharmaceutical products","Bulgaria
Indicator: Share of employed
Year: 2016
Value: 0.36%"
"21","Bulgaria","2017","Share of employed",0.280066599143998,"Manufacture of pharmaceutical products","Bulgaria
Indicator: Share of employed
Year: 2017
Value: 0.28%"
"21","Bulgaria","2018","Share of employed",0.250480443300395,"Manufacture of pharmaceutical products","Bulgaria
Indicator: Share of employed
Year: 2018
Value: 0.25%"
"21","Bulgaria","2019","Share of employed",0.28762764106765,"Manufacture of pharmaceutical products","Bulgaria
Indicator: Share of employed
Year: 2019
Value: 0.29%"
"21","Bosnia & Herzegovina","2012","Share of employed",0.143729262491296,"Manufacture of pharmaceutical products","Bosnia & Herzegovina
Indicator: Share of employed
Year: 2012
Value: 0.14%"
"21","Bosnia & Herzegovina","2013","Share of employed",0.0920277619313245,"Manufacture of pharmaceutical products","Bosnia & Herzegovina
Indicator: Share of employed
Year: 2013
Value: 0.09%"
"21","Bosnia & Herzegovina","2014","Share of employed",0.15111490187999,"Manufacture of pharmaceutical products","Bosnia & Herzegovina
Indicator: Share of employed
Year: 2014
Value: 0.15%"
"21","Bosnia & Herzegovina","2015","Share of employed",0.116224703202789,"Manufacture of pharmaceutical products","Bosnia & Herzegovina
Indicator: Share of employed
Year: 2015
Value: 0.12%"
"21","Bosnia & Herzegovina","2016","Share of employed",0.143892579514475,"Manufacture of pharmaceutical products","Bosnia & Herzegovina
Indicator: Share of employed
Year: 2016
Value: 0.14%"
"21","Bosnia & Herzegovina","2017","Share of employed",0.197190271570628,"Manufacture of pharmaceutical products","Bosnia & Herzegovina
Indicator: Share of employed
Year: 2017
Value: 0.2%"
"21","Bosnia & Herzegovina","2019","Share of employed",0.181265292273936,"Manufacture of pharmaceutical products","Bosnia & Herzegovina
Indicator: Share of employed
Year: 2019
Value: 0.18%"
"21","Brazil","2012","Share of employed",0.151416285633897,"Manufacture of pharmaceutical products","Brazil
Indicator: Share of employed
Year: 2012
Value: 0.15%"
"21","Brazil","2013","Share of employed",0.159346241015165,"Manufacture of pharmaceutical products","Brazil
Indicator: Share of employed
Year: 2013
Value: 0.16%"
"21","Brazil","2014","Share of employed",0.16659756760392,"Manufacture of pharmaceutical products","Brazil
Indicator: Share of employed
Year: 2014
Value: 0.17%"
"21","Brazil","2015","Share of employed",0.181396033028831,"Manufacture of pharmaceutical products","Brazil
Indicator: Share of employed
Year: 2015
Value: 0.18%"
"21","Brazil","2016","Share of employed",0.174098159388514,"Manufacture of pharmaceutical products","Brazil
Indicator: Share of employed
Year: 2016
Value: 0.17%"
"21","Brazil","2017","Share of employed",0.159709414796827,"Manufacture of pharmaceutical products","Brazil
Indicator: Share of employed
Year: 2017
Value: 0.16%"
"21","Brazil","2018","Share of employed",0.160241480715787,"Manufacture of pharmaceutical products","Brazil
Indicator: Share of employed
Year: 2018
Value: 0.16%"
"21","Brazil","2019","Share of employed",0.184800687645895,"Manufacture of pharmaceutical products","Brazil
Indicator: Share of employed
Year: 2019
Value: 0.18%"
"21","Switzerland","2008","Share of employed",0.638036210940997,"Manufacture of pharmaceutical products","Switzerland
Indicator: Share of employed
Year: 2008
Value: 0.64%"
"21","Switzerland","2009","Share of employed",0.635621907249037,"Manufacture of pharmaceutical products","Switzerland
Indicator: Share of employed
Year: 2009
Value: 0.64%"
"21","Switzerland","2010","Share of employed",0.645775661494217,"Manufacture of pharmaceutical products","Switzerland
Indicator: Share of employed
Year: 2010
Value: 0.65%"
"21","Switzerland","2011","Share of employed",0.596232745472596,"Manufacture of pharmaceutical products","Switzerland
Indicator: Share of employed
Year: 2011
Value: 0.6%"
"21","Switzerland","2012","Share of employed",0.672449184077187,"Manufacture of pharmaceutical products","Switzerland
Indicator: Share of employed
Year: 2012
Value: 0.67%"
"21","Switzerland","2013","Share of employed",0.66609376649297,"Manufacture of pharmaceutical products","Switzerland
Indicator: Share of employed
Year: 2013
Value: 0.67%"
"21","Switzerland","2014","Share of employed",0.659930588950733,"Manufacture of pharmaceutical products","Switzerland
Indicator: Share of employed
Year: 2014
Value: 0.66%"
"21","Switzerland","2015","Share of employed",0.651578409431864,"Manufacture of pharmaceutical products","Switzerland
Indicator: Share of employed
Year: 2015
Value: 0.65%"
"21","Switzerland","2016","Share of employed",0.714332408640323,"Manufacture of pharmaceutical products","Switzerland
Indicator: Share of employed
Year: 2016
Value: 0.71%"
"21","Switzerland","2017","Share of employed",0.768704271727604,"Manufacture of pharmaceutical products","Switzerland
Indicator: Share of employed
Year: 2017
Value: 0.77%"
"21","Switzerland","2018","Share of employed",0.67034283248941,"Manufacture of pharmaceutical products","Switzerland
Indicator: Share of employed
Year: 2018
Value: 0.67%"
"21","Switzerland","2019","Share of employed",0.710655499525669,"Manufacture of pharmaceutical products","Switzerland
Indicator: Share of employed
Year: 2019
Value: 0.71%"
"21","Cyprus","2008","Share of employed",0.381218106123076,"Manufacture of pharmaceutical products","Cyprus
Indicator: Share of employed
Year: 2008
Value: 0.38%"
"21","Cyprus","2009","Share of employed",0.221430873297876,"Manufacture of pharmaceutical products","Cyprus
Indicator: Share of employed
Year: 2009
Value: 0.22%"
"21","Cyprus","2010","Share of employed",0.206390019194246,"Manufacture of pharmaceutical products","Cyprus
Indicator: Share of employed
Year: 2010
Value: 0.21%"
"21","Cyprus","2011","Share of employed",0.217546289797373,"Manufacture of pharmaceutical products","Cyprus
Indicator: Share of employed
Year: 2011
Value: 0.22%"
"21","Cyprus","2012","Share of employed",0.31565779476169,"Manufacture of pharmaceutical products","Cyprus
Indicator: Share of employed
Year: 2012
Value: 0.32%"
"21","Cyprus","2013","Share of employed",0.362963332239504,"Manufacture of pharmaceutical products","Cyprus
Indicator: Share of employed
Year: 2013
Value: 0.36%"
"21","Cyprus","2014","Share of employed",0.350718266709636,"Manufacture of pharmaceutical products","Cyprus
Indicator: Share of employed
Year: 2014
Value: 0.35%"
"21","Cyprus","2015","Share of employed",0.355916195959657,"Manufacture of pharmaceutical products","Cyprus
Indicator: Share of employed
Year: 2015
Value: 0.36%"
"21","Cyprus","2016","Share of employed",0.412962499820966,"Manufacture of pharmaceutical products","Cyprus
Indicator: Share of employed
Year: 2016
Value: 0.41%"
"21","Cyprus","2017","Share of employed",0.383486529502226,"Manufacture of pharmaceutical products","Cyprus
Indicator: Share of employed
Year: 2017
Value: 0.38%"
"21","Cyprus","2018","Share of employed",0.416560857198877,"Manufacture of pharmaceutical products","Cyprus
Indicator: Share of employed
Year: 2018
Value: 0.42%"
"21","Cyprus","2019","Share of employed",0.336344215938365,"Manufacture of pharmaceutical products","Cyprus
Indicator: Share of employed
Year: 2019
Value: 0.34%"
"21","Czechia","2008","Share of employed",0.237587139905648,"Manufacture of pharmaceutical products","Czechia
Indicator: Share of employed
Year: 2008
Value: 0.24%"
"21","Czechia","2009","Share of employed",0.210049257122308,"Manufacture of pharmaceutical products","Czechia
Indicator: Share of employed
Year: 2009
Value: 0.21%"
"21","Czechia","2010","Share of employed",0.263714598130361,"Manufacture of pharmaceutical products","Czechia
Indicator: Share of employed
Year: 2010
Value: 0.26%"
"21","Czechia","2011","Share of employed",0.266226166109867,"Manufacture of pharmaceutical products","Czechia
Indicator: Share of employed
Year: 2011
Value: 0.27%"
"21","Czechia","2012","Share of employed",0.371620597051448,"Manufacture of pharmaceutical products","Czechia
Indicator: Share of employed
Year: 2012
Value: 0.37%"
"21","Czechia","2013","Share of employed",0.300334928193807,"Manufacture of pharmaceutical products","Czechia
Indicator: Share of employed
Year: 2013
Value: 0.3%"
"21","Czechia","2014","Share of employed",0.363452268232486,"Manufacture of pharmaceutical products","Czechia
Indicator: Share of employed
Year: 2014
Value: 0.36%"
"21","Czechia","2015","Share of employed",0.331213976426538,"Manufacture of pharmaceutical products","Czechia
Indicator: Share of employed
Year: 2015
Value: 0.33%"
"21","Czechia","2016","Share of employed",0.294084987560577,"Manufacture of pharmaceutical products","Czechia
Indicator: Share of employed
Year: 2016
Value: 0.29%"
"21","Czechia","2017","Share of employed",0.320374465461638,"Manufacture of pharmaceutical products","Czechia
Indicator: Share of employed
Year: 2017
Value: 0.32%"
"21","Czechia","2018","Share of employed",0.285991613270156,"Manufacture of pharmaceutical products","Czechia
Indicator: Share of employed
Year: 2018
Value: 0.29%"
"21","Czechia","2019","Share of employed",0.25084006048311,"Manufacture of pharmaceutical products","Czechia
Indicator: Share of employed
Year: 2019
Value: 0.25%"
"21","Germany","2008","Share of employed",0.396499221612315,"Manufacture of pharmaceutical products","Germany
Indicator: Share of employed
Year: 2008
Value: 0.4%"
"21","Germany","2009","Share of employed",0.439017187622958,"Manufacture of pharmaceutical products","Germany
Indicator: Share of employed
Year: 2009
Value: 0.44%"
"21","Germany","2010","Share of employed",0.442994236388585,"Manufacture of pharmaceutical products","Germany
Indicator: Share of employed
Year: 2010
Value: 0.44%"
"21","Germany","2011","Share of employed",0.41834593702806,"Manufacture of pharmaceutical products","Germany
Indicator: Share of employed
Year: 2011
Value: 0.42%"
"21","Germany","2012","Share of employed",0.442712598146965,"Manufacture of pharmaceutical products","Germany
Indicator: Share of employed
Year: 2012
Value: 0.44%"
"21","Germany","2013","Share of employed",0.374866960047262,"Manufacture of pharmaceutical products","Germany
Indicator: Share of employed
Year: 2013
Value: 0.37%"
"21","Germany","2014","Share of employed",0.347822639780552,"Manufacture of pharmaceutical products","Germany
Indicator: Share of employed
Year: 2014
Value: 0.35%"
"21","Germany","2015","Share of employed",0.347008076888723,"Manufacture of pharmaceutical products","Germany
Indicator: Share of employed
Year: 2015
Value: 0.35%"
"21","Germany","2016","Share of employed",0.366448030430526,"Manufacture of pharmaceutical products","Germany
Indicator: Share of employed
Year: 2016
Value: 0.37%"
"21","Germany","2017","Share of employed",0.378041737955358,"Manufacture of pharmaceutical products","Germany
Indicator: Share of employed
Year: 2017
Value: 0.38%"
"21","Germany","2018","Share of employed",0.358095973887577,"Manufacture of pharmaceutical products","Germany
Indicator: Share of employed
Year: 2018
Value: 0.36%"
"21","Germany","2019","Share of employed",0.393578921761781,"Manufacture of pharmaceutical products","Germany
Indicator: Share of employed
Year: 2019
Value: 0.39%"
"21","Denmark","2008","Share of employed",0.799065549637382,"Manufacture of pharmaceutical products","Denmark
Indicator: Share of employed
Year: 2008
Value: 0.8%"
"21","Denmark","2009","Share of employed",0.800104445096083,"Manufacture of pharmaceutical products","Denmark
Indicator: Share of employed
Year: 2009
Value: 0.8%"
"21","Denmark","2010","Share of employed",0.876163516674145,"Manufacture of pharmaceutical products","Denmark
Indicator: Share of employed
Year: 2010
Value: 0.88%"
"21","Denmark","2011","Share of employed",0.950576687087509,"Manufacture of pharmaceutical products","Denmark
Indicator: Share of employed
Year: 2011
Value: 0.95%"
"21","Denmark","2012","Share of employed",1.0024263227848,"Manufacture of pharmaceutical products","Denmark
Indicator: Share of employed
Year: 2012
Value: 1%"
"21","Denmark","2013","Share of employed",0.912061708856874,"Manufacture of pharmaceutical products","Denmark
Indicator: Share of employed
Year: 2013
Value: 0.91%"
"21","Denmark","2014","Share of employed",1.10748233952112,"Manufacture of pharmaceutical products","Denmark
Indicator: Share of employed
Year: 2014
Value: 1.11%"
"21","Denmark","2015","Share of employed",1.14394170739191,"Manufacture of pharmaceutical products","Denmark
Indicator: Share of employed
Year: 2015
Value: 1.14%"
"21","Denmark","2016","Share of employed",1.09187077528931,"Manufacture of pharmaceutical products","Denmark
Indicator: Share of employed
Year: 2016
Value: 1.09%"
"21","Denmark","2017","Share of employed",1.03618124477254,"Manufacture of pharmaceutical products","Denmark
Indicator: Share of employed
Year: 2017
Value: 1.04%"
"21","Denmark","2018","Share of employed",1.01357409706192,"Manufacture of pharmaceutical products","Denmark
Indicator: Share of employed
Year: 2018
Value: 1.01%"
"21","Denmark","2019","Share of employed",0.951777948479952,"Manufacture of pharmaceutical products","Denmark
Indicator: Share of employed
Year: 2019
Value: 0.95%"
"21","Ecuador","2013","Share of employed",0.119702448579075,"Manufacture of pharmaceutical products","Ecuador
Indicator: Share of employed
Year: 2013
Value: 0.12%"
"21","Ecuador","2014","Share of employed",0.11820127818103,"Manufacture of pharmaceutical products","Ecuador
Indicator: Share of employed
Year: 2014
Value: 0.12%"
"21","Ecuador","2015","Share of employed",0.106464633571086,"Manufacture of pharmaceutical products","Ecuador
Indicator: Share of employed
Year: 2015
Value: 0.11%"
"21","Ecuador","2016","Share of employed",0.0862200266758034,"Manufacture of pharmaceutical products","Ecuador
Indicator: Share of employed
Year: 2016
Value: 0.09%"
"21","Ecuador","2017","Share of employed",0.103009229214901,"Manufacture of pharmaceutical products","Ecuador
Indicator: Share of employed
Year: 2017
Value: 0.1%"
"21","Ecuador","2018","Share of employed",0.145354567895527,"Manufacture of pharmaceutical products","Ecuador
Indicator: Share of employed
Year: 2018
Value: 0.15%"
"21","Ecuador","2019","Share of employed",0.133043009981683,"Manufacture of pharmaceutical products","Ecuador
Indicator: Share of employed
Year: 2019
Value: 0.13%"
"21","Egypt","2009","Share of employed",0.206536654160435,"Manufacture of pharmaceutical products","Egypt
Indicator: Share of employed
Year: 2009
Value: 0.21%"
"21","Egypt","2010","Share of employed",0.276368237387474,"Manufacture of pharmaceutical products","Egypt
Indicator: Share of employed
Year: 2010
Value: 0.28%"
"21","Egypt","2011","Share of employed",0.21118006361715,"Manufacture of pharmaceutical products","Egypt
Indicator: Share of employed
Year: 2011
Value: 0.21%"
"21","Egypt","2012","Share of employed",0.286537822414144,"Manufacture of pharmaceutical products","Egypt
Indicator: Share of employed
Year: 2012
Value: 0.29%"
"21","Egypt","2013","Share of employed",0.246251012997644,"Manufacture of pharmaceutical products","Egypt
Indicator: Share of employed
Year: 2013
Value: 0.25%"
"21","Egypt","2015","Share of employed",0.262905328120134,"Manufacture of pharmaceutical products","Egypt
Indicator: Share of employed
Year: 2015
Value: 0.26%"
"21","Egypt","2016","Share of employed",0.262674008908294,"Manufacture of pharmaceutical products","Egypt
Indicator: Share of employed
Year: 2016
Value: 0.26%"
"21","Egypt","2017","Share of employed",0.247155909810449,"Manufacture of pharmaceutical products","Egypt
Indicator: Share of employed
Year: 2017
Value: 0.25%"
"21","Egypt","2018","Share of employed",0.275099017092866,"Manufacture of pharmaceutical products","Egypt
Indicator: Share of employed
Year: 2018
Value: 0.28%"
"21","Spain","2008","Share of employed",0.321516380667817,"Manufacture of pharmaceutical products","Spain
Indicator: Share of employed
Year: 2008
Value: 0.32%"
"21","Spain","2009","Share of employed",0.30862952746791,"Manufacture of pharmaceutical products","Spain
Indicator: Share of employed
Year: 2009
Value: 0.31%"
"21","Spain","2010","Share of employed",0.353333087878203,"Manufacture of pharmaceutical products","Spain
Indicator: Share of employed
Year: 2010
Value: 0.35%"
"21","Spain","2011","Share of employed",0.36924867615701,"Manufacture of pharmaceutical products","Spain
Indicator: Share of employed
Year: 2011
Value: 0.37%"
"21","Spain","2012","Share of employed",0.398935729782602,"Manufacture of pharmaceutical products","Spain
Indicator: Share of employed
Year: 2012
Value: 0.4%"
"21","Spain","2013","Share of employed",0.412784114907378,"Manufacture of pharmaceutical products","Spain
Indicator: Share of employed
Year: 2013
Value: 0.41%"
"21","Spain","2014","Share of employed",0.385268283984427,"Manufacture of pharmaceutical products","Spain
Indicator: Share of employed
Year: 2014
Value: 0.39%"
"21","Spain","2015","Share of employed",0.47527881733986,"Manufacture of pharmaceutical products","Spain
Indicator: Share of employed
Year: 2015
Value: 0.48%"
"21","Spain","2016","Share of employed",0.387821098010323,"Manufacture of pharmaceutical products","Spain
Indicator: Share of employed
Year: 2016
Value: 0.39%"
"21","Spain","2017","Share of employed",0.383998000933397,"Manufacture of pharmaceutical products","Spain
Indicator: Share of employed
Year: 2017
Value: 0.38%"
"21","Spain","2018","Share of employed",0.356718056051074,"Manufacture of pharmaceutical products","Spain
Indicator: Share of employed
Year: 2018
Value: 0.36%"
"21","Spain","2019","Share of employed",0.400334951990899,"Manufacture of pharmaceutical products","Spain
Indicator: Share of employed
Year: 2019
Value: 0.4%"
"21","Finland","2008","Share of employed",0.147576013599278,"Manufacture of pharmaceutical products","Finland
Indicator: Share of employed
Year: 2008
Value: 0.15%"
"21","Finland","2009","Share of employed",0.197146054077614,"Manufacture of pharmaceutical products","Finland
Indicator: Share of employed
Year: 2009
Value: 0.2%"
"21","Finland","2010","Share of employed",0.19997283739405,"Manufacture of pharmaceutical products","Finland
Indicator: Share of employed
Year: 2010
Value: 0.2%"
"21","Finland","2011","Share of employed",0.151499801953909,"Manufacture of pharmaceutical products","Finland
Indicator: Share of employed
Year: 2011
Value: 0.15%"
"21","Finland","2012","Share of employed",0.180316793293538,"Manufacture of pharmaceutical products","Finland
Indicator: Share of employed
Year: 2012
Value: 0.18%"
"21","Finland","2013","Share of employed",0.183778514590587,"Manufacture of pharmaceutical products","Finland
Indicator: Share of employed
Year: 2013
Value: 0.18%"
"21","Finland","2014","Share of employed",0.163609054164857,"Manufacture of pharmaceutical products","Finland
Indicator: Share of employed
Year: 2014
Value: 0.16%"
"21","Finland","2015","Share of employed",0.146043410775983,"Manufacture of pharmaceutical products","Finland
Indicator: Share of employed
Year: 2015
Value: 0.15%"
"21","Finland","2016","Share of employed",0.182689138035197,"Manufacture of pharmaceutical products","Finland
Indicator: Share of employed
Year: 2016
Value: 0.18%"
"21","Finland","2017","Share of employed",0.180638613601168,"Manufacture of pharmaceutical products","Finland
Indicator: Share of employed
Year: 2017
Value: 0.18%"
"21","Finland","2018","Share of employed",0.185192359572008,"Manufacture of pharmaceutical products","Finland
Indicator: Share of employed
Year: 2018
Value: 0.19%"
"21","Finland","2019","Share of employed",0.205786082880076,"Manufacture of pharmaceutical products","Finland
Indicator: Share of employed
Year: 2019
Value: 0.21%"
"21","France","2008","Share of employed",0.396811838933162,"Manufacture of pharmaceutical products","France
Indicator: Share of employed
Year: 2008
Value: 0.4%"
"21","France","2009","Share of employed",0.46348534380525,"Manufacture of pharmaceutical products","France
Indicator: Share of employed
Year: 2009
Value: 0.46%"
"21","France","2010","Share of employed",0.464539079238308,"Manufacture of pharmaceutical products","France
Indicator: Share of employed
Year: 2010
Value: 0.46%"
"21","France","2011","Share of employed",0.397602310513314,"Manufacture of pharmaceutical products","France
Indicator: Share of employed
Year: 2011
Value: 0.4%"
"21","France","2012","Share of employed",0.389513509786947,"Manufacture of pharmaceutical products","France
Indicator: Share of employed
Year: 2012
Value: 0.39%"
"21","France","2013","Share of employed",0.386458244725015,"Manufacture of pharmaceutical products","France
Indicator: Share of employed
Year: 2013
Value: 0.39%"
"21","France","2014","Share of employed",0.383473243330712,"Manufacture of pharmaceutical products","France
Indicator: Share of employed
Year: 2014
Value: 0.38%"
"21","France","2015","Share of employed",0.381589445902494,"Manufacture of pharmaceutical products","France
Indicator: Share of employed
Year: 2015
Value: 0.38%"
"21","France","2016","Share of employed",0.332626907886158,"Manufacture of pharmaceutical products","France
Indicator: Share of employed
Year: 2016
Value: 0.33%"
